quote_id;Insurer_A_price;Insurer_B_price;Insurer_C_price;Insurer_D_price;Insurer_E_price;Insurer_F_price;Insurer_G_price;Insurer_H_price;Insurer_I_price;Insurer_J_price;Insurer_K_price
541586;60.57;50.46;52.76;51.02;59.9;43.73;31.88;4.67;47.03;62.84;58.9
541587;51.56;65.42;62.15;82.14;85.23;61.03;64.6;28.58;131.94;70.76;106.36
541588;207.5;277.62;260.61;200.69;191.31;179.74;142.93;281.98;239.55;317.21;254.66
541589;224.25;293.77;333.81;270.41;446.34;201.49;218.54;430.64;267.08;228.37;340.02
541590;243.12;330.96;360.5;258.28;550.92;245.56;237.13;428.31;285.17;276.19;396.08
541591;216.4;169.55;198.31;119.31;126.28;125.49;100.75;221.98;138.89;242.83;167.09
541592;40.89;37.15;50.55;42.4;57.98;47.81;34.07;37.94;47.68;37.28;46.22
541593;170.93;233.11;188.69;168.77;202.1;165.64;179.56;194.5;183.12;312.61;194.22
541594;63.24;68.39;71.23;71.94;70.94;64.89;94.38;239.14;68.07;107.06;107.48
541595;163.3;210.13;147.24;172.73;215.19;132.03;154.52;265.32;220.85;229.89;166.89
541596;28.0;35.94;39.55;36.8;44.33;36.11;23.9;3.67;55.35;38.03;47.99
541597;47.27;49.58;54.36;53.08;14.09;57.51;54.7;51.95;67.36;56.0;54.32
541598;78.77;102.49;106.05;114.36;145.09;88.76;70.51;70.41;191.53;202.19;160.16
541599;127.39;117.17;163.2;120.05;161.37;116.65;93.36;180.1;119.43;77.75;102.84
541600;122.79;191.84;173.48;185.92;175.54;155.01;195.89;249.3;233.48;170.76;271.37
541601;98.46;108.36;100.8;120.93;132.63;105.1;116.03;143.67;169.14;163.09;131.08
541602;43.58;40.99;48.77;46.1;80.9;43.6;27.1;10.91;58.11;49.38;44.85
541603;61.47;83.8;72.49;59.0;100.09;67.65;65.73;126.2;73.63;103.78;90.32
541604;111.35;136.86;136.86;113.87;151.35;101.01;113.28;227.25;99.32;155.75;173.66
541605;114.64;130.18;114.05;139.65;149.53;120.26;136.64;199.45;185.9;175.43;196.82
541606;65.66;80.15;77.09;72.22;89.42;63.5;68.6;146.16;59.77;106.43;107.44
541607;116.58;171.98;128.02;166.73;164.41;192.21;150.8;146.33;127.66;216.38;169.47
541608;105.31;122.64;125.32;158.09;158.3;108.75;102.93;111.09;263.55;204.1;202.07
541609;84.3;92.86;85.95;93.53;112.73;88.83;101.4;126.6;123.44;121.0;91.83
541610;67.56;80.83;78.54;77.06;92.78;65.51;72.36;148.03;63.51;112.14;114.33
541611;113.02;117.35;152.04;124.81;153.15;115.71;121.38;265.32;114.05;149.36;128.91
541612;61.7;66.49;70.31;67.06;83.54;61.77;53.75;60.9;71.77;73.5;75.12
541613;66.33;71.11;71.83;74.95;71.68;65.15;98.78;187.4;69.28;90.86;101.99
541614;113.02;117.35;152.04;124.81;153.15;115.71;121.38;265.32;114.05;149.36;128.91
541615;39.09;35.51;35.54;32.68;26.76;31.44;32.29;-19.5;39.31;42.95;34.15
541616;29.42;47.22;35.13;36.66;63.32;33.67;35.1;6.88;46.79;52.0;61.34
541617;50.79;58.14;73.53;50.4;82.54;57.02;50.59;46.89;94.52;50.76;68.79
541618;62.75;80.62;74.16;75.15;48.94;66.97;68.84;76.01;85.71;77.13;86.22
541619;80.75;83.27;105.71;95.68;104.26;88.53;87.9;196.99;89.14;95.29;104.29
541620;84.63;140.16;137.6;115.57;197.8;132.06;267.28;99.63;124.91;149.47;268.71
541621;53.26;85.76;72.01;88.24;114.53;58.77;61.57;50.47;139.21;189.16;122.0
541622;40.89;37.15;50.55;42.4;57.98;47.81;34.07;37.94;47.68;37.28;46.22
541623;74.64;87.0;78.62;87.18;110.7;83.67;78.36;46.36;247.8;99.86;157.75
541624;78.53;105.37;103.95;86.56;110.46;77.7;87.76;130.36;95.13;112.35;121.23
541625;56.28;55.5;74.45;81.0;68.05;63.89;62.12;104.55;60.97;62.88;72.59
541626;78.24;120.93;111.67;95.37;173.86;121.33;152.76;73.4;109.76;131.66;167.95
541627;58.34;62.68;72.4;71.6;114.82;76.9;63.74;79.36;76.44;83.54;79.45
541628;83.3;108.05;104.97;102.97;123.47;104.68;88.79;116.02;101.06;106.74;120.76
541629;80.48;107.18;108.09;92.59;115.09;79.97;89.35;134.83;94.39;115.7;122.47
541630;197.21;252.27;215.46;222.06;291.45;170.99;178.65;316.28;260.1;254.26;215.66
541631;154.35;164.17;125.74;156.53;315.08;127.11;159.02;278.97;134.02;340.48;277.8
541632;86.04;87.02;87.04;104.01;114.33;84.82;65.24;58.29;123.8;116.4;132.44
541633;45.87;56.58;50.87;45.22;41.49;48.45;47.63;55.14;58.87;65.24;67.8
541634;36.43;54.06;44.61;35.42;72.25;41.17;39.86;85.16;41.8;61.89;74.02
541635;58.34;62.68;72.4;71.6;114.82;76.9;63.74;79.36;76.44;83.54;79.45
541636;54.16;52.3;70.35;79.42;61.29;62.28;60.39;79.57;61.06;64.1;71.66
541637;62.75;80.62;74.16;75.15;48.94;66.97;68.84;76.01;85.71;77.13;86.22
541638;37.38;41.69;40.33;48.93;53.27;39.62;39.28;70.45;58.02;54.34;60.71
541639;37.54;41.58;40.36;48.99;55.35;39.74;39.28;72.13;56.88;54.43;60.91
541640;69.66;56.65;69.0;65.57;92.1;76.32;46.6;52.58;65.9;115.27;103.59
541641;255.99;391.23;319.73;261.24;509.23;353.76;231.38;296.56;317.79;364.19;412.95
541642;184.64;279.46;270.94;216.55;266.58;227.61;176.66;187.0;206.29;373.07;278.94
541643;44.23;55.55;62.6;61.18;102.61;57.74;46.83;0.89;145.0;62.03;77.36
541644;126.87;194.32;161.35;170.84;194.16;133.32;164.35;267.81;146.23;168.63;175.44
541645;178.88;274.01;271.46;203.43;281.5;228.55;171.35;190.58;209.25;380.8;287.79
541646;78.85;92.84;84.51;102.76;94.58;73.57;81.78;113.51;111.89;108.12;76.02
541647;78.24;120.93;111.67;95.37;173.86;121.33;152.76;73.4;109.76;131.66;167.95
541648;32.02;30.76;31.11;50.57;56.26;32.46;30.79;27.18;57.14;40.37;56.38
541649;56.28;55.5;74.45;81.0;68.05;63.89;62.12;104.55;60.97;62.88;72.59
541650;46.38;60.48;51.33;82.68;76.64;49.22;63.79;70.51;124.83;68.56;114.41
541651;88.88;78.89;82.44;73.91;112.84;84.63;54.88;44.47;70.37;94.79;107.86
541652;84.6;85.87;110.94;100.63;114.18;96.34;95.29;212.15;100.66;98.63;112.15
541653;62.98;81.9;70.37;59.53;101.91;66.88;64.08;123.02;71.99;103.11;89.11
541654;63.15;82.77;72.1;58.8;102.42;68.52;64.81;124.05;73.51;103.58;90.7
541655;79.28;77.75;104.74;93.34;107.46;89.12;85.31;196.42;91.81;95.16;103.88
541656;218.27;327.7;271.56;228.65;526.48;266.27;268.26;436.34;280.41;477.14;434.2
541657;282.16;506.8;369.08;368.54;601.35;452.13;322.81;373.82;425.8;475.86;498.28
541658;104.81;125.32;130.92;109.05;153.43;102.88;107.55;196.43;139.97;95.86;110.05
541659;52.0;78.13;65.33;53.77;89.86;62.58;61.94;117.03;75.95;95.27;86.73
541660;241.35;390.48;266.56;265.49;424.51;327.21;218.54;294.43;307.42;343.28;371.94
541661;60.6;54.61;70.67;92.17;80.71;61.26;59.97;101.81;54.61;67.19;76.26
541662;216.0;324.26;260.47;227.26;644.23;255.23;264.91;400.37;272.74;430.61;434.17
541663;57.36;86.94;72.91;94.21;124.94;61.95;65.13;36.36;150.11;126.19;159.15
541664;58.86;57.44;71.36;72.94;76.43;63.56;76.06;62.26;59.33;73.81;83.98
541665;40.89;37.15;50.55;42.4;57.98;47.81;34.07;37.94;47.68;37.28;46.22
541666;54.18;58.94;59.09;74.51;89.87;51.88;44.6;28.46;118.57;111.59;109.66
541667;101.46;147.76;130.51;132.26;160.11;115.83;140.88;230.44;101.95;119.25;200.07
541668;218.23;305.86;231.56;219.3;319.64;251.05;180.74;238.6;244.99;294.46;296.96
541669;154.11;249.35;220.58;227.43;230.44;203.59;197.82;292.29;266.89;160.41;206.62
541670;217.52;330.94;276.42;229.06;529.92;270.65;272.82;436.44;281.02;477.3;434.55
541671;13.31;25.04;20.48;17.41;37.34;18.29;17.53;-7.35;35.24;27.86;21.06
541672;17.14;22.47;18.97;21.09;50.89;16.73;18.63;-5.87;36.36;31.27;28.89
541673;26.46;34.3;27.04;27.77;39.9;24.36;26.29;-5.9;31.33;41.05;31.05
541674;130.53;164.52;181.49;178.83;198.28;178.78;142.39;208.02;245.6;147.17;182.84
541675;67.62;76.63;79.41;98.23;114.75;65.45;56.92;44.93;170.87;172.4;132.75
541676;45.87;56.58;50.87;45.22;41.49;48.45;47.63;55.14;58.87;65.24;67.8
541677;21.0;18.88;30.79;29.56;45.24;28.05;27.6;52.4;25.07;35.21;53.14
541678;57.3;78.25;106.43;77.23;94.59;83.86;92.18;113.93;151.62;89.32;114.8
541679;111.44;120.96;101.69;136.31;144.16;112.04;124.39;189.34;177.88;162.35;187.08
541680;145.09;238.88;212.63;224.21;263.21;202.05;184.66;286.1;273.83;160.6;241.97
541681;60.26;66.92;67.16;65.83;74.95;69.49;65.21;78.57;85.48;76.97;79.82
541682;23.3;27.75;33.97;37.02;41.0;31.31;34.74;71.43;29.44;45.73;62.04
541683;146.94;174.9;189.57;149.05;196.81;158.21;293.06;80.76;146.52;255.91;297.74
541684;49.97;61.62;63.42;66.59;38.84;69.82;61.62;79.87;84.09;76.45;77.66
541685;98.25;108.68;88.11;117.32;122.91;98.89;110.37;146.48;148.32;145.42;169.34
541686;40.89;37.15;50.55;42.4;57.98;47.81;34.07;37.94;47.68;37.28;46.22
541687;146.14;168.98;180.82;135.62;151.44;90.9;148.48;252.72;83.09;135.63;154.33
541688;74.73;73.11;94.07;86.72;95.93;77.87;78.04;182.68;78.63;88.01;94.94
541689;41.37;54.11;70.14;52.23;65.95;55.7;53.7;79.23;68.37;59.12;76.47
541690;82.36;85.04;106.49;99.33;107.57;91.56;87.57;198.76;94.24;99.59;107.68
541691;106.82;153.6;138.88;130.44;172.46;116.17;148.31;228.47;101.95;116.72;198.8
541692;49.75;65.32;57.15;51.14;79.75;59.27;55.91;100.05;59.03;82.28;85.07
541693;58.86;57.44;71.36;72.94;76.43;63.56;76.06;62.26;59.33;73.81;83.98
541694;49.75;65.32;57.15;51.14;79.75;59.27;55.91;100.05;59.03;82.28;85.07
541695;125.65;182.19;165.78;186.15;162.62;129.62;135.32;211.61;211.19;215.64;159.47
541696;129.76;179.0;148.38;167.94;143.14;195.72;115.69;111.76;116.52;217.61;221.41
541697;190.97;233.34;210.54;204.4;278.17;166.89;171.6;276.75;257.45;243.83;215.75
541698;132.18;167.84;168.39;186.58;165.66;132.15;135.81;222.84;221.15;222.91;210.01
541699;28.63;34.92;35.33;29.39;42.11;24.48;33.08;12.63;43.08;43.19;46.17
541700;146.94;174.9;189.57;149.05;196.81;158.21;293.06;80.76;146.52;255.91;297.74
541701;83.19;96.22;84.41;119.9;109.76;79.02;92.71;141.59;166.4;160.0;171.03
541702;69.66;56.65;69.0;65.57;92.1;76.32;46.6;52.58;65.9;115.27;103.59
541703;97.48;132.46;156.25;170.24;195.92;138.95;115.74;217.59;261.21;135.59;214.56
541704;218.27;327.7;271.56;228.65;526.48;266.27;268.26;436.34;280.41;477.14;434.2
541705;95.98;111.89;93.58;133.47;125.49;84.91;102.26;157.92;173.02;172.43;182.33
541706;93.68;103.09;93.64;99.45;105.3;81.92;84.13;181.48;72.68;80.14;93.07
541707;184.72;279.86;222.47;241.81;214.37;147.27;185.81;310.82;241.55;261.26;215.82
541708;44.23;55.55;62.6;61.18;102.61;57.74;46.83;0.89;145.0;62.03;77.36
541709;122.22;159.7;165.06;147.67;228.96;160.18;146.35;260.03;164.34;136.79;221.36
541710;26.46;34.3;27.04;27.77;39.9;24.36;26.29;-5.9;31.33;41.05;31.05
541711;143.15;137.24;181.55;119.36;197.51;130.93;141.13;311.04;141.36;163.06;143.31
541712;116.8;148.16;153.11;138.88;208.83;150.04;134.4;263.83;161.31;130.02;194.5
541713;38.02;49.93;44.69;75.19;50.76;53.75;53.64;99.27;54.07;68.56;69.9
541714;74.64;87.0;78.62;87.18;110.7;83.67;78.36;46.36;247.8;99.86;157.75
541715;129.6;225.05;227.4;154.01;189.91;131.71;131.86;297.25;138.75;158.82;158.98
541716;146.94;174.9;189.57;149.05;196.81;158.21;293.06;80.76;146.52;255.91;297.74
541717;98.91;124.74;114.53;140.7;133.48;117.76;132.39;143.81;176.97;103.94;126.77
541718;149.34;210.72;184.37;185.67;197.09;114.64;120.61;246.21;156.15;238.04;183.3
541719;98.3;147.36;151.07;183.6;153.41;153.47;150.0;199.78;215.87;129.01;143.16
541720;104.2;132.55;153.96;108.18;220.53;114.06;95.12;278.39;107.86;118.78;162.9
541721;146.94;174.9;189.57;149.05;196.81;158.21;293.06;80.76;146.52;255.91;297.74
541722;46.12;65.8;68.54;73.33;88.8;55.63;60.97;74.95;72.72;92.55;94.35
541723;149.99;215.02;179.09;185.67;202.04;114.64;126.53;251.03;157.7;237.94;187.26
541724;157.53;215.6;137.92;173.24;222.83;125.12;156.55;267.66;214.1;202.94;164.04
541725;96.74;129.25;134.96;124.99;115.98;105.73;113.96;199.16;110.96;115.94;117.49
541726;216.33;301.52;356.72;325.09;382.45;249.08;220.77;315.67;354.26;295.98;309.94
541727;92.57;84.63;105.79;113.57;121.19;91.46;86.59;199.26;93.2;106.34;112.93
541728;82.92;84.61;105.61;98.67;108.15;90.04;87.34;198.64;93.79;98.82;107.66
541729;82.36;85.04;106.49;99.33;107.57;91.56;87.57;198.76;94.24;99.59;107.68
541730;112.1;142.13;137.23;129.96;153.4;120.12;131.55;209.15;143.73;126.79;186.22
541731;132.56;168.27;165.98;117.48;147.07;125.26;90.8;112.22;185.85;249.54;174.59
541732;42.89;52.65;50.45;53.87;62.12;46.22;46.62;101.7;67.09;64.82;56.74
541733;57.36;86.94;72.91;94.21;124.94;61.95;65.13;36.36;150.11;126.19;159.15
541734;144.95;191.27;213.43;183.06;225.45;227.67;119.6;138.21;138.4;208.61;245.6
541735;49.78;51.44;53.51;57.17;14.52;55.82;46.44;42.64;61.85;57.9;61.99
541736;50.73;61.03;68.95;59.27;90.42;64.93;60.28;81.83;89.71;78.82;86.37
541737;98.0;108.81;100.75;100.24;105.82;82.84;84.84;137.53;128.21;126.83;130.0
541738;53.57;62.45;70.92;60.67;95.5;65.4;62.19;87.39;86.45;82.33;89.72
541739;41.37;54.11;70.14;52.23;65.95;55.7;53.7;79.23;68.37;59.12;76.47
541740;112.1;142.13;137.23;129.96;153.4;120.12;131.55;209.15;143.73;126.79;186.22
541741;81.03;105.05;105.52;89.51;140.83;87.16;102.24;207.93;116.16;138.97;140.33
541742;72.18;84.28;85.88;80.41;111.28;80.56;74.35;122.3;87.44;82.13;80.2
541743;45.95;42.61;38.18;55.98;69.74;42.98;43.77;45.69;67.3;40.21;59.61
541744;113.87;149.76;143.28;154.66;128.38;135.0;180.43;186.05;139.3;133.36;218.83
541745;90.34;149.31;132.11;117.01;103.55;90.45;107.76;134.93;100.55;132.37;99.73
541746;69.36;78.54;92.4;92.47;74.54;85.72;88.65;88.58;82.0;80.33;77.09
541747;160.15;218.86;153.33;190.55;228.59;134.84;160.51;273.72;239.76;231.78;182.12
541748;112.82;154.3;136.16;161.43;144.32;131.56;154.08;225.51;178.42;157.63;157.06
541749;43.35;50.75;55.52;49.82;64.18;52.75;49.84;42.23;58.48;50.23;69.57
541750;237.96;277.74;283.03;264.02;320.89;245.3;191.7;304.75;268.47;618.03;294.22
541751;114.62;154.3;133.12;161.23;152.08;131.16;153.93;233.08;178.48;158.94;228.37
541752;72.8;84.62;85.07;80.44;110.89;79.71;74.11;123.33;87.48;81.5;79.76
541753;230.75;294.65;267.03;218.19;249.36;211.55;187.79;265.54;225.76;385.22;280.93
541754;57.23;81.66;62.01;76.03;52.36;63.17;74.0;135.5;57.18;87.44;81.66
541755;1159.71;295.85;360.81;208.4;387.09;281.56;171.17;394.98;252.03;297.99;326.32
541756;87.52;112.77;80.54;88.82;124.92;103.59;87.47;57.13;83.37;115.28;115.52
541757;74.81;89.51;94.27;98.34;106.97;78.12;88.86;153.22;88.79;130.81;137.83
541758;135.73;192.88;176.6;213.25;282.01;144.01;137.18;124.67;208.14;229.41;265.84
541759;58.74;49.55;74.41;59.11;77.62;63.93;53.05;80.16;74.89;58.13;68.95
541760;1113.87;393.33;428.56;297.33;504.64;363.43;222.09;414.75;357.19;370.53;407.65
541761;157.97;218.56;134.09;171.86;204.83;124.61;153.42;233.19;211.35;197.61;165.55
541762;1087.05;191.3;349.56;112.98;311.2;198.37;120.52;399.14;145.34;200.4;219.31
541763;243.82;282.23;397.63;321.43;355.13;209.91;220.46;383.65;348.4;367.4;363.62
541764;38.79;48.26;44.96;45.34;3.7;48.31;43.99;36.79;52.48;52.68;56.78
541765;99.7;175.12;134.64;123.25;166.18;88.3;128.17;188.27;103.0;142.59;105.72
541766;952.58;365.86;332.85;365.0;518.0;362.99;260.39;146.1;338.95;394.24;388.34
541767;70.68;89.77;87.59;81.71;112.66;88.51;84.17;91.82;76.19;87.26;127.11
541768;87.52;112.77;80.54;88.82;124.92;103.59;87.47;57.13;83.37;115.28;115.52
541769;117.14;169.29;191.93;152.71;239.41;149.52;178.28;291.62;149.53;171.82;188.88
541770;96.86;135.58;127.45;110.97;194.66;111.09;114.41;222.74;125.08;139.51;119.86
541771;59.37;76.01;78.14;86.14;93.03;67.35;76.79;122.39;83.96;116.58;122.87
541772;153.63;197.3;204.46;185.8;282.56;229.8;154.62;157.62;147.29;214.27;236.18
541773;185.38;268.86;243.52;190.78;217.68;152.79;192.69;262.43;170.28;260.12;196.96
541774;38.13;60.99;48.27;77.98;74.28;43.6;66.71;35.27;117.48;74.41;77.04
541775;86.87;88.24;111.2;98.88;125.03;98.51;82.98;135.43;125.32;98.59;125.89
541776;51.33;52.83;59.12;54.7;75.31;56.3;48.56;56.13;72.1;60.46;46.28
541777;45.53;31.88;54.07;46.77;55.1;51.12;42.09;102.0;42.18;49.32;58.2
541778;48.19;64.77;54.07;53.4;73.85;58.57;50.37;51.39;67.74;61.66;69.65
541779;1979.89;197.82;351.21;107.1;345.29;214.46;152.29;439.0;149.72;248.32;252.66
541780;172.66;188.37;235.84;182.55;184.9;141.71;115.28;208.19;205.57;202.37;176.12
541781;194.91;309.18;253.99;244.63;301.74;220.37;228.81;360.9;253.01;209.01;249.97
541782;243.63;281.81;402.11;295.87;407.19;251.93;225.0;411.79;348.05;385.54;405.52
541783;162.2;253.43;188.62;212.12;211.18;162.07;212.48;226.81;169.58;311.03;184.38
541784;84.13;112.15;116.34;132.0;146.14;109.17;109.06;141.29;130.65;106.77;172.83
541785;45.59;56.21;54.77;59.0;38.27;53.18;51.89;124.82;45.8;60.25;50.74
541786;219.72;346.72;286.44;242.84;327.04;272.01;242.97;306.77;280.83;310.54;401.68
541787;73.83;65.55;94.56;90.28;100.48;78.58;75.47;155.59;73.46;81.56;98.28
541788;74.88;94.31;105.0;113.88;135.82;96.66;96.19;113.17;109.93;90.21;134.47
541789;74.69;82.56;71.12;102.41;113.7;73.14;96.43;174.85;178.56;93.85;81.06
541790;50.25;42.14;37.05;38.48;46.09;41.44;40.36;52.92;34.87;54.47;48.82
541791;172.66;188.37;235.84;182.55;184.9;141.71;115.28;208.19;205.57;202.37;176.12
541792;57.23;81.66;62.01;76.03;52.36;63.17;74.0;135.5;57.18;87.44;81.66
541793;64.29;72.87;78.52;73.03;120.27;83.35;65.93;91.03;87.18;83.51;70.27
541794;183.47;325.58;238.14;248.78;302.32;276.32;236.34;150.5;203.04;338.12;282.66
541795;69.78;36.12;47.65;36.15;42.5;35.55;31.94;47.26;33.14;53.41;43.99
541796;50.11;42.14;37.48;39.18;47.22;42.42;40.62;52.8;34.48;54.46;48.74
541797;114.73;132.47;144.26;139.21;167.24;110.13;99.04;194.54;121.94;173.93;137.27
541798;79.11;93.18;105.7;88.68;130.78;85.52;94.16;161.18;115.78;118.09;129.62
541799;26.16;30.22;28.07;33.44;25.56;27.83;29.2;33.07;34.61;44.05;43.59
541800;47.47;62.04;49.43;45.63;38.85;47.07;55.23;59.64;57.29;65.45;68.56
541801;105.4;154.78;130.6;100.42;181.43;156.25;182.02;125.75;130.08;157.41;169.48
541802;196.51;256.89;237.15;198.83;392.36;156.87;187.71;391.96;160.63;391.09;307.71
541803;43.63;53.75;44.77;40.74;34.18;43.78;48.3;53.16;51.98;63.27;63.73
541804;22.52;29.36;34.07;28.88;44.1;24.93;26.14;29.89;64.03;45.07;34.52
541805;106.29;153.59;132.98;100.97;187.32;156.86;182.67;125.75;129.26;157.41;169.43
541806;45.53;31.88;54.07;46.77;55.1;51.12;42.09;102.0;42.18;49.32;58.2
541807;60.82;65.77;73.89;64.7;113.3;76.84;66.71;74.1;71.38;79.92;74.62
541808;81.2;103.69;88.2;79.52;110.51;78.17;79.69;91.03;87.35;94.38;104.6
541809;162.74;210.88;207.99;138.15;335.04;133.7;160.11;371.98;148.42;157.06;209.87
541810;52.37;80.1;69.08;69.37;117.91;61.21;60.57;37.0;94.85;113.27;123.52
541811;48.79;65.8;66.41;58.82;91.83;59.77;50.24;118.21;66.15;79.41;71.57
541812;104.22;133.36;151.5;106.35;220.72;115.32;96.3;275.58;110.05;118.37;165.22
541813;76.11;95.21;78.31;101.48;108.77;80.82;92.01;144.1;130.46;97.53;78.7
541814;59.92;77.93;73.22;87.09;68.3;67.21;76.41;94.72;63.8;89.31;92.05
541815;76.11;95.21;78.31;101.48;108.77;80.82;92.01;144.1;130.46;97.53;78.7
541816;40.85;38.16;46.59;49.94;60.4;44.88;33.94;35.65;75.91;48.68;49.4
541817;1156.62;295.12;352.08;204.0;370.4;275.23;168.94;391.27;254.22;286.16;300.28
541818;48.79;65.8;66.41;58.82;91.83;59.77;50.24;118.21;66.15;79.41;71.57
541819;48.19;64.77;54.07;53.4;73.85;58.57;50.37;51.39;67.74;61.66;69.65
541820;77.92;103.3;92.07;81.45;108.93;80.88;81.08;88.04;97.92;92.04;103.42
541821;57.94;71.95;64.99;85.71;75.73;66.65;75.36;51.64;140.12;78.53;116.24
541822;26.16;30.22;28.07;33.44;25.56;27.83;29.2;33.07;34.61;44.05;43.59
541823;80.84;83.94;99.95;99.16;111.83;88.35;91.36;161.7;101.33;95.87;116.58
541824;184.68;239.45;265.33;220.56;285.33;195.32;184.61;280.89;206.39;245.56;217.9
541825;95.43;96.65;108.36;91.97;114.2;97.61;71.89;58.17;99.45;153.84;138.91
541826;80.12;102.06;88.76;78.7;107.6;78.52;79.98;86.35;87.35;93.92;103.64
541827;35.13;48.44;45.51;42.99;58.07;44.39;45.29;49.01;52.38;52.64;46.94
541828;79.02;101.18;90.98;80.25;105.58;78.92;80.55;85.93;89.53;92.7;102.01
541829;104.15;121.13;124.78;101.19;181.93;112.41;115.0;238.62;119.19;125.07;170.96
541830;128.36;145.9;183.66;159.29;182.91;145.11;153.27;227.76;206.54;282.29;211.9
541831;74.86;76.51;92.03;112.86;138.79;71.27;65.82;60.26;172.08;204.16;177.86
541832;70.68;89.77;87.59;81.71;112.66;88.51;84.17;91.82;76.19;87.26;127.11
541833;128.69;170.67;142.94;148.66;181.22;177.33;136.55;159.02;121.79;211.25;176.12
541834;79.66;78.78;95.7;122.07;148.36;74.77;66.55;59.27;171.54;217.01;185.93
541835;135.06;179.68;128.4;195.04;93.92;127.39;100.74;146.86;235.81;217.97;176.92
541836;71.47;78.7;92.41;116.01;141.5;71.99;67.41;58.91;171.54;208.82;179.03
541837;78.54;101.96;90.38;80.25;106.67;78.92;80.55;86.13;93.26;92.5;102.65
541838;83.62;105.57;89.9;84.54;120.13;80.13;79.14;89.47;95.12;99.19;105.39
541839;89.87;132.64;130.7;145.8;130.74;102.42;108.92;176.35;151.97;152.43;191.84
541840;64.25;83.34;81.49;98.21;99.25;80.87;73.69;96.67;137.67;90.5;104.92
541841;62.96;80.56;84.47;85.05;124.01;77.29;60.29;42.23;144.44;90.93;109.17
541842;59.92;77.93;73.22;87.09;68.3;67.21;76.41;94.72;63.8;89.31;92.05
541843;105.65;137.32;157.96;128.49;207.47;129.16;119.74;252.41;282.7;108.53;235.91
541844;85.87;96.27;105.72;80.76;98.87;86.47;69.03;64.21;98.72;186.89;116.42
541845;153.7;214.29;224.67;181.97;244.16;163.74;159.8;253.48;260.53;182.33;223.92
541846;67.18;94.66;75.96;99.08;92.01;74.31;72.12;80.59;126.1;179.65;110.35
541847;88.34;124.31;97.06;137.03;111.3;86.47;89.08;105.93;135.81;221.39;138.3
541848;89.18;110.19;129.47;107.81;137.83;105.97;93.65;152.61;131.53;102.29;139.67
541849;106.59;134.26;146.29;154.86;156.88;150.94;127.62;167.1;188.19;189.68;173.61
541850;188.29;260.1;233.89;167.21;271.69;154.11;153.55;234.06;165.53;225.49;196.93
541851;47.33;53.81;56.26;57.44;65.98;60.11;56.62;57.99;74.5;62.59;55.31
541852;80.02;83.96;96.93;75.06;85.84;87.8;63.31;45.14;136.42;177.9;116.52
541853;67.02;98.74;69.07;69.3;106.65;73.17;84.73;148.17;72.92;109.16;98.26
541854;67.5;71.0;78.47;85.33;110.06;76.84;80.06;121.41;114.5;82.09;79.66
541855;57.01;62.97;68.55;63.16;65.14;60.63;46.83;54.41;126.25;72.93;76.81
541856;84.42;111.47;128.84;70.85;109.32;84.23;71.35;108.4;66.3;76.57;116.6
541857;147.88;177.32;191.29;171.02;220.81;205.57;133.51;139.38;128.47;188.17;211.55
541858;44.23;55.55;62.6;61.18;102.61;57.74;46.83;0.89;145.0;62.03;77.36
541859;176.6;198.12;213.62;201.91;260.8;160.84;167.53;256.2;233.08;324.29;233.51
541860;153.7;214.29;224.67;181.97;244.16;163.74;159.8;253.48;260.53;182.33;223.92
541861;114.73;155.45;167.58;176.27;206.7;147.24;151.65;268.76;286.07;162.11;200.59
541862;64.0;74.58;73.35;61.2;96.15;68.23;70.99;81.54;83.13;88.43;90.96
541863;128.91;270.97;254.2;219.97;184.18;166.99;156.52;221.24;213.87;192.31;191.13
541864;84.7;89.27;103.29;79.64;97.6;93.88;65.05;32.04;139.47;199.15;128.38
541865;177.52;207.93;218.5;181.83;239.14;139.51;161.64;274.38;166.08;244.95;191.31
541866;188.91;258.22;211.71;263.5;169.45;179.08;129.57;254.67;277.13;278.88;207.93
541867;31.65;38.89;42.49;41.39;68.28;41.68;32.56;3.39;59.09;47.4;45.89
541868;135.06;179.68;128.4;195.04;93.92;127.39;100.74;146.86;235.81;217.97;176.92
541869;144.09;206.23;253.62;141.85;157.29;121.23;98.9;203.26;156.44;180.71;174.86
541870;111.07;127.92;119.52;140.34;130.48;107.22;102.29;93.22;144.45;135.06;82.62
